               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12056,             0.01891,                   0,           0.0010417,              0.3125,           0.0011755,          0.00027695,             0.13155,            0.012686,                   0,              0.0991,              0.0001,              0.0001
                   1,             0.12139,            0.016923,                   0,           0.0010417,              0.3125,          0.00090809,          0.00024364,             0.12809,            0.012845,                   0,            0.097293,           0.0002934,           0.0002934
                   2,             0.12504,             0.01736,                   0,             0.00125,               0.375,           0.0014736,           0.0003276,             0.12219,            0.013145,                   0,            0.095478,            0.000478,            0.000478
                   3,             0.11859,            0.019132,                   0,           0.0022449,              0.5625,           0.0046358,          0.00078423,              0.1102,            0.013563,                   0,            0.093654,           0.0006538,           0.0006538
                   4,             0.11351,            0.019192,                   0,             0.11127,              0.0625,            0.029016,           0.0051277,            0.096225,            0.014003,                   0,            0.091821,           0.0008208,           0.0008208
                   5,             0.11104,            0.017827,                   0,              0.1853,              0.1875,            0.060037,            0.018198,            0.085574,            0.014486,                   0,            0.089979,            0.000979,            0.000979
                   6,             0.10406,            0.025236,                   0,             0.27399,                0.25,             0.17755,            0.051118,            0.077215,            0.015134,                   0,            0.088128,           0.0011284,           0.0011284
                   7,             0.10577,            0.019658,                   0,             0.40382,             0.29736,             0.32059,            0.099374,            0.074178,            0.015608,                   0,            0.086269,            0.001269,            0.001269
                   8,            0.096895,            0.018358,                   0,             0.51632,               0.375,              0.4454,             0.20686,            0.069878,            0.016338,                   0,            0.084401,           0.0014008,           0.0014008
                   9,            0.089825,            0.025555,                   0,             0.67386,               0.375,             0.55558,             0.24473,            0.067373,            0.016506,                   0,            0.082524,           0.0015238,           0.0015238
                  10,            0.092212,            0.021492,                   0,              0.8747,             0.43645,             0.67314,             0.28519,            0.065496,            0.016596,                   0,            0.080638,            0.001638,            0.001638
                  11,            0.084168,            0.024883,                   0,              0.8747,             0.43645,             0.67314,             0.28519,            0.065496,            0.016596,                   0,            0.078743,           0.0017434,           0.0017434
                  12,            0.085738,            0.025612,                   0,             0.88333,             0.47498,             0.69615,             0.32111,            0.065195,            0.016565,                   0,             0.07684,             0.00184,             0.00184
                  13,            0.080369,            0.022863,                   0,             0.74798,              0.4375,             0.67863,             0.32122,            0.065096,            0.016242,                   0,            0.074928,           0.0019278,           0.0019278
