               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.025985,            0.012527,           0.0043601,             0.93407,             0.95025,             0.98384,             0.72144,            0.021002,           0.0056295,           0.0031231,            0.008845,            0.008845,            0.008845
                  37,            0.025704,            0.012415,           0.0041978,             0.96587,             0.94759,             0.98444,             0.77059,            0.018233,           0.0053846,           0.0028548,            0.008812,            0.008812,            0.008812
                  38,            0.025534,            0.012353,           0.0041501,              0.9482,             0.94547,             0.98362,              0.7759,            0.018853,           0.0054717,           0.0030032,            0.008779,            0.008779,            0.008779
                  39,            0.026155,             0.01254,           0.0040541,             0.96049,              0.9389,             0.98551,             0.77073,            0.018743,           0.0054496,           0.0028988,            0.008746,            0.008746,            0.008746
                  40,            0.025709,            0.012458,           0.0037793,             0.94511,             0.95966,               0.985,             0.77696,            0.018253,           0.0053808,           0.0027866,            0.008713,            0.008713,            0.008713
                  41,             0.02486,            0.012391,           0.0044055,               0.949,             0.95253,             0.98534,             0.77093,            0.018274,           0.0053738,            0.002698,             0.00868,             0.00868,             0.00868
                  42,            0.025823,            0.012714,           0.0041129,             0.95185,             0.93539,             0.98356,             0.76269,            0.018651,           0.0053412,            0.002865,            0.008647,            0.008647,            0.008647
                  43,            0.024984,            0.012795,           0.0039965,             0.93973,             0.96212,             0.98436,             0.76454,            0.018417,           0.0053908,           0.0027799,            0.008614,            0.008614,            0.008614
                  44,            0.025733,             0.01227,           0.0039841,             0.96894,             0.93329,             0.98627,             0.75639,              0.0188,           0.0053343,           0.0027096,            0.008581,            0.008581,            0.008581
                  45,            0.024785,            0.012129,           0.0035982,             0.94408,             0.95287,             0.98351,             0.77871,            0.018218,           0.0053247,           0.0026489,            0.008548,            0.008548,            0.008548
                  46,            0.024584,            0.012425,            0.004089,             0.94205,             0.95045,              0.9826,             0.78277,            0.017127,           0.0053452,           0.0028248,            0.008515,            0.008515,            0.008515
                  47,            0.024708,            0.012208,           0.0040712,             0.95679,              0.9445,             0.98567,              0.7905,            0.017272,           0.0052731,           0.0024712,            0.008482,            0.008482,            0.008482
                  48,             0.02372,            0.011964,           0.0039864,             0.96574,             0.93513,             0.98362,             0.78518,             0.01691,           0.0052936,            0.002775,            0.008449,            0.008449,            0.008449
                  49,            0.023791,            0.012093,           0.0042592,             0.93797,             0.96855,             0.98484,             0.75557,            0.018604,           0.0053111,           0.0026014,            0.008416,            0.008416,            0.008416
                  50,             0.02437,             0.01229,             0.00359,             0.93148,             0.96389,             0.98292,             0.78663,            0.017107,            0.005206,            0.002727,            0.008383,            0.008383,            0.008383
                  51,            0.024037,            0.011777,           0.0038311,             0.93414,             0.96509,              0.9837,             0.79093,             0.01691,           0.0051678,           0.0028294,             0.00835,             0.00835,             0.00835
                  52,            0.023273,            0.011913,           0.0037367,             0.96183,             0.94571,             0.98555,             0.77889,            0.017877,           0.0052727,           0.0025236,            0.008317,            0.008317,            0.008317
                  53,            0.024621,            0.012276,           0.0037006,             0.94369,             0.96048,             0.98623,             0.79537,             0.01765,           0.0053485,           0.0025281,            0.008284,            0.008284,            0.008284
                  54,             0.02367,            0.011701,           0.0037971,             0.94813,              0.9607,             0.98622,             0.79325,            0.017704,           0.0051652,           0.0023431,            0.008251,            0.008251,            0.008251
