               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  36,            0.025002,            0.010016,           0.0035804,              0.8585,             0.87763,             0.93737,             0.71272,            0.018625,            0.004471,           0.0025337,            0.006535,            0.006535,            0.006535
                  37,             0.02421,           0.0098192,           0.0037528,             0.87348,             0.91042,             0.93958,             0.75228,            0.017327,           0.0043321,           0.0027599,            0.006436,            0.006436,            0.006436
                  38,            0.024355,           0.0097999,           0.0039353,             0.84233,             0.91559,             0.93939,             0.75678,            0.016906,           0.0043196,           0.0025779,            0.006337,            0.006337,            0.006337
                  39,            0.024575,           0.0098751,           0.0037849,             0.84438,             0.92993,             0.93594,             0.75011,            0.017195,           0.0043375,           0.0023859,            0.006238,            0.006238,            0.006238
                  40,            0.023686,           0.0097902,           0.0040237,             0.85122,             0.91422,             0.93949,             0.75412,            0.016807,           0.0042788,           0.0024585,            0.006139,            0.006139,            0.006139
                  41,            0.023336,           0.0096314,           0.0040949,              0.8298,             0.93548,             0.93968,             0.73863,            0.017789,           0.0042944,           0.0026631,             0.00604,             0.00604,             0.00604
                  42,            0.023113,           0.0096827,            0.003908,             0.83712,             0.91636,             0.93849,             0.74091,               0.018,            0.004353,           0.0024329,            0.005941,            0.005941,            0.005941
                  43,            0.023635,            0.010044,            0.003518,             0.84336,             0.91103,             0.94407,             0.77151,             0.01668,           0.0042433,           0.0023632,            0.005842,            0.005842,            0.005842
                  44,            0.022901,            0.009579,           0.0032909,             0.84006,             0.93648,             0.94579,             0.76181,            0.017057,           0.0042106,           0.0023275,            0.005743,            0.005743,            0.005743
                  45,            0.022561,           0.0095743,           0.0034469,             0.82521,             0.93585,             0.94134,             0.76727,            0.016257,           0.0042381,           0.0023089,            0.005644,            0.005644,            0.005644
                  46,            0.021728,           0.0096411,           0.0035924,             0.87698,             0.91497,             0.94378,             0.76833,            0.015775,           0.0042322,           0.0024375,            0.005545,            0.005545,            0.005545
                  47,            0.021932,           0.0096026,           0.0033866,             0.84517,             0.92336,             0.93898,             0.76631,            0.015859,           0.0042253,           0.0021905,            0.005446,            0.005446,            0.005446
                  48,            0.021586,           0.0094606,           0.0035101,             0.86544,             0.92313,             0.94099,              0.7587,            0.015798,           0.0041604,            0.002271,            0.005347,            0.005347,            0.005347
                  49,            0.021603,            0.009333,           0.0045977,             0.85553,              0.9174,             0.94339,             0.75068,            0.017223,           0.0042943,           0.0022209,            0.005248,            0.005248,            0.005248
                  50,            0.021715,           0.0095347,           0.0034671,             0.84572,             0.93722,             0.94682,              0.7737,            0.015824,           0.0041416,           0.0023241,            0.005149,            0.005149,            0.005149
                  51,            0.021601,           0.0089875,           0.0037344,             0.84813,             0.92818,             0.94277,             0.76919,            0.015797,           0.0041806,           0.0024069,             0.00505,             0.00505,             0.00505
                  52,            0.020382,           0.0093446,           0.0037349,             0.86425,             0.90303,             0.94543,             0.77749,            0.015699,            0.004187,           0.0022769,            0.004951,            0.004951,            0.004951
                  53,            0.020781,           0.0092968,           0.0030556,             0.84711,             0.93187,             0.94174,             0.78122,            0.015652,           0.0041196,            0.002097,            0.004852,            0.004852,            0.004852
                  54,            0.020587,           0.0092075,            0.003702,             0.83644,             0.94322,             0.94662,             0.78484,             0.01515,           0.0040078,             0.00208,            0.004753,            0.004753,            0.004753
                  55,            0.020498,           0.0089842,           0.0028795,             0.83501,             0.94747,             0.94818,             0.78576,            0.015553,           0.0040611,           0.0019252,            0.004654,            0.004654,            0.004654
                  56,            0.020307,           0.0093007,           0.0027602,              0.8496,             0.93078,             0.94908,             0.78831,            0.015033,           0.0040348,           0.0021641,            0.004555,            0.004555,            0.004555
                  57,            0.020723,           0.0091731,           0.0029226,             0.86925,             0.89036,              0.9453,             0.78514,            0.015213,           0.0040219,            0.002187,            0.004456,            0.004456,            0.004456
                  58,            0.019864,            0.008943,           0.0029822,             0.86684,             0.90077,              0.9488,             0.78685,            0.015577,           0.0040396,           0.0021945,            0.004357,            0.004357,            0.004357
                  59,            0.020556,           0.0093606,           0.0030562,              0.8423,             0.95804,             0.94876,             0.77775,            0.015053,           0.0039671,           0.0020196,            0.004258,            0.004258,            0.004258
                  60,            0.019954,           0.0090184,           0.0035465,             0.85069,             0.93304,             0.95073,             0.79689,            0.014665,           0.0040104,           0.0017966,            0.004159,            0.004159,            0.004159
                  61,            0.019887,           0.0089025,           0.0030669,              0.8801,             0.90822,             0.95216,             0.79157,            0.014422,            0.003931,           0.0017064,             0.00406,             0.00406,             0.00406
                  62,               0.019,           0.0086044,           0.0031758,             0.87508,             0.90896,             0.95483,             0.80306,            0.014418,           0.0039129,           0.0018531,            0.003961,            0.003961,            0.003961
                  63,            0.019187,           0.0091825,           0.0031275,             0.84345,             0.92436,              0.9473,             0.79874,             0.01408,           0.0039407,           0.0020893,            0.003862,            0.003862,            0.003862
                  64,            0.019084,           0.0084276,           0.0031028,             0.86283,             0.92072,              0.9497,             0.79357,             0.01421,            0.003952,           0.0018834,            0.003763,            0.003763,            0.003763
                  65,            0.019458,           0.0089819,           0.0029922,             0.85674,             0.91758,             0.95093,              0.8023,             0.01598,           0.0039508,           0.0017133,            0.003664,            0.003664,            0.003664
                  66,            0.019114,           0.0086705,           0.0023185,             0.86051,             0.91886,             0.95121,             0.80883,            0.014246,           0.0038925,           0.0017831,            0.003565,            0.003565,            0.003565
                  67,            0.018603,           0.0085753,           0.0023653,             0.87302,             0.92194,             0.95284,              0.8096,            0.014004,           0.0038621,           0.0018468,            0.003466,            0.003466,            0.003466
                  68,            0.018633,           0.0086027,           0.0029221,             0.87144,             0.91589,             0.95267,             0.81042,            0.013926,           0.0038294,           0.0016951,            0.003367,            0.003367,            0.003367
                  69,            0.018328,           0.0083712,           0.0029191,             0.84887,             0.94508,             0.94923,             0.80826,            0.013744,              0.0039,           0.0017451,            0.003268,            0.003268,            0.003268
                  70,            0.017842,           0.0084791,            0.002689,             0.86754,             0.92225,             0.95288,             0.81585,            0.013268,           0.0038289,           0.0015258,            0.003169,            0.003169,            0.003169
                  71,            0.018023,           0.0086277,           0.0027398,             0.86093,             0.94631,             0.95487,             0.81201,            0.013305,           0.0038115,           0.0015243,             0.00307,             0.00307,             0.00307
                  72,            0.017436,           0.0084762,           0.0027918,              0.8808,             0.92497,             0.95553,             0.81471,            0.013683,           0.0037962,           0.0016113,            0.002971,            0.002971,            0.002971
                  73,            0.017733,           0.0084936,           0.0025935,             0.85824,             0.92188,             0.95061,             0.81061,            0.013432,           0.0037882,            0.001633,            0.002872,            0.002872,            0.002872
                  74,            0.018082,           0.0084494,           0.0028229,             0.85361,             0.93781,             0.95227,             0.81966,            0.013168,           0.0037497,           0.0014357,            0.002773,            0.002773,            0.002773
                  75,            0.017299,           0.0080139,            0.002496,             0.86958,             0.91635,              0.9528,             0.82374,            0.013125,           0.0037164,           0.0014298,            0.002674,            0.002674,            0.002674
                  76,            0.017346,           0.0084428,           0.0024503,             0.86634,             0.92671,             0.95331,             0.82207,            0.013031,           0.0036903,           0.0015902,            0.002575,            0.002575,            0.002575
                  77,            0.017101,           0.0081334,           0.0023018,              0.8653,             0.91639,             0.95404,             0.82834,            0.012789,           0.0037157,           0.0012659,            0.002476,            0.002476,            0.002476
