               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,             0.03646,            0.014288,                   0,             0.26779,             0.69136,             0.35551,             0.25224,            0.029603,            0.010813,                   0,           0.0085348,           0.0085348,           0.0085348
                  39,            0.035527,            0.014239,                   0,             0.27732,             0.73667,              0.3503,             0.24817,            0.027625,            0.010824,                   0,           0.0084952,           0.0084952,           0.0084952
                  40,            0.033475,             0.01513,                   0,             0.27009,             0.79012,             0.36173,             0.23143,            0.030332,            0.010508,                   0,           0.0084556,           0.0084556,           0.0084556
                  41,             0.03743,             0.01396,                   0,             0.26116,             0.80514,             0.38414,             0.28056,            0.029857,            0.010607,                   0,            0.008416,            0.008416,            0.008416
                  42,            0.035779,            0.014016,                   0,             0.30351,             0.59877,             0.40547,             0.27314,            0.030215,            0.010462,                   0,           0.0083764,           0.0083764,           0.0083764
                  43,            0.032468,            0.013457,                   0,             0.32747,             0.60415,             0.42275,             0.27791,            0.031088,            0.010421,                   0,           0.0083368,           0.0083368,           0.0083368
                  44,            0.034542,            0.013811,                   0,             0.35848,             0.59674,             0.42595,             0.30341,            0.032061,             0.01012,                   0,           0.0082972,           0.0082972,           0.0082972
                  45,            0.036121,            0.013114,                   0,             0.36586,             0.66242,             0.42029,             0.27493,            0.032734,            0.010098,                   0,           0.0082576,           0.0082576,           0.0082576
                  46,            0.036144,            0.014309,                   0,             0.41265,             0.59414,             0.47475,             0.33493,            0.026375,            0.010267,                   0,            0.008218,            0.008218,            0.008218
                  47,            0.034532,            0.014044,                   0,             0.41959,             0.62963,             0.50226,             0.34592,            0.028034,              0.0102,                   0,           0.0081784,           0.0081784,           0.0081784
                  48,            0.033584,            0.014003,                   0,             0.38969,              0.6358,             0.50673,             0.36574,            0.025507,            0.010303,                   0,           0.0081388,           0.0081388,           0.0081388
                  49,            0.035267,            0.013598,                   0,             0.40028,              0.6358,             0.51546,              0.3184,            0.031565,           0.0099672,                   0,           0.0080992,           0.0080992,           0.0080992
                  50,            0.037385,            0.013363,                   0,             0.34868,             0.61728,             0.48046,             0.29521,            0.027667,            0.010244,                   0,           0.0080596,           0.0080596,           0.0080596
