               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12056,             0.01891,                   0,           0.0010417,              0.3125,           0.0011755,          0.00027695,             0.13155,            0.012686,                   0,              0.0991,              0.0001,              0.0001
                   1,              0.1214,            0.016922,                   0,           0.0010417,              0.3125,          0.00090885,           0.0002438,              0.1281,            0.012842,                   0,            0.097291,          0.00029126,          0.00029126
                   2,             0.12505,            0.017358,                   0,             0.00125,               0.375,           0.0014772,          0.00032779,             0.12228,            0.013139,                   0,            0.095471,          0.00047088,          0.00047088
                   3,             0.11865,            0.019121,                   0,           0.0022399,              0.5625,           0.0046478,          0.00078601,             0.11066,            0.013546,                   0,            0.093639,          0.00063885,          0.00063885
                   4,             0.11372,            0.019163,                   0,             0.10968,              0.0625,            0.028666,           0.0035153,            0.097031,             0.01399,                   0,            0.091795,          0.00079518,          0.00079518
                   5,             0.11121,            0.017806,                   0,             0.22031,             0.17731,            0.061358,            0.016306,            0.086818,            0.014436,                   0,             0.08994,          0.00093985,          0.00093985
                   6,             0.10437,            0.025154,                   0,             0.20816,              0.3125,             0.14499,            0.047941,            0.077703,            0.015074,                   0,            0.088073,           0.0010729,           0.0010729
                   7,             0.10607,             0.01961,                   0,             0.39991,             0.29275,             0.31976,             0.09914,            0.074663,            0.015556,                   0,            0.086194,           0.0011943,           0.0011943
                   8,            0.097232,            0.018312,                   0,             0.46899,             0.33236,             0.40461,             0.20481,            0.070245,            0.016311,                   0,            0.084304,            0.001304,            0.001304
                   9,            0.090292,            0.025465,                   0,             0.60283,               0.375,             0.53607,             0.23418,            0.067491,            0.016536,                   0,            0.082402,           0.0014021,           0.0014021
                  10,            0.092606,            0.021424,                   0,             0.76227,             0.40261,             0.56503,             0.25272,             0.06582,            0.016601,                   0,            0.080489,           0.0014885,           0.0014885
                  11,            0.084495,            0.024897,                   0,             0.76227,             0.40261,             0.56503,             0.25272,             0.06582,            0.016601,                   0,            0.078563,           0.0015633,           0.0015633
                  12,             0.08635,            0.025552,                   0,             0.88398,             0.47792,             0.69093,             0.30629,            0.065423,            0.016572,                   0,            0.076626,           0.0016265,           0.0016265
                  13,            0.080935,            0.022868,                   0,             0.71892,              0.4375,              0.7004,             0.31546,            0.065506,            0.016327,                   0,            0.074678,            0.001678,            0.001678
                  14,            0.086702,            0.021927,                   0,             0.71892,              0.4375,              0.7004,             0.31546,            0.065506,            0.016327,                   0,            0.072718,           0.0017178,           0.0017178
                  15,            0.085426,            0.028982,                   0,             0.70403,             0.44673,             0.67164,             0.28095,            0.065883,            0.016116,                   0,            0.070746,            0.001746,            0.001746
                  16,            0.079608,            0.018727,                   0,             0.48385,              0.3125,             0.51143,             0.18542,            0.064577,             0.01613,                   0,            0.068763,           0.0017626,           0.0017626
                  17,            0.072905,            0.024148,                   0,             0.48385,              0.3125,             0.51143,             0.18542,            0.064577,             0.01613,                   0,            0.066768,           0.0017675,           0.0017675
                  18,            0.080062,            0.022504,                   0,             0.22045,                0.25,             0.39448,             0.15653,            0.061761,            0.015975,                   0,            0.064761,           0.0017608,           0.0017608
