               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12056,             0.01891,                   0,           0.0010417,              0.3125,           0.0011755,          0.00027695,             0.13155,            0.012686,                   0,              0.0991,              0.0001,              0.0001
                   1,             0.12139,            0.016923,                   0,           0.0010417,              0.3125,          0.00090862,          0.00024374,              0.1281,            0.012842,                   0,             0.09729,           0.0002901,           0.0002901
                   2,             0.12506,            0.017359,                   0,             0.00125,               0.375,            0.001467,          0.00032687,             0.12232,            0.013137,                   0,            0.095467,            0.000467,            0.000467
                   3,             0.11873,            0.019109,                   0,           0.0024033,              0.5625,           0.0046557,          0.00078682,             0.11081,            0.013534,                   0,            0.093631,           0.0006307,           0.0006307
                   4,             0.11381,            0.019151,                   0,             0.11676,              0.0625,            0.021982,           0.0027903,            0.097559,            0.013975,                   0,            0.091781,           0.0007812,           0.0007812
                   5,             0.11131,            0.017792,                   0,             0.14833,              0.0625,            0.042485,            0.014548,            0.087224,            0.014434,                   0,            0.089918,           0.0009185,           0.0009185
                   6,             0.10455,            0.025109,                   0,             0.21107,              0.3125,             0.17629,            0.067915,            0.077899,            0.015049,                   0,            0.088043,           0.0010426,           0.0010426
                   7,             0.10626,             0.01958,                   0,              0.4124,             0.30748,             0.32703,            0.095942,            0.074856,            0.015552,                   0,            0.086154,           0.0011535,           0.0011535
                   8,            0.097497,            0.018275,                   0,             0.47193,              0.3364,             0.40582,             0.19747,             0.07061,            0.016269,                   0,            0.084251,           0.0012512,           0.0012512
                   9,            0.090693,            0.025383,                   0,             0.65048,             0.46662,             0.58759,              0.2389,            0.067892,              0.0165,                   0,            0.082336,           0.0013357,           0.0013357
                  10,            0.092814,            0.021392,                   0,             0.66837,              0.3782,             0.58139,             0.26752,            0.066228,            0.016576,                   0,            0.080407,            0.001407,            0.001407
                  11,            0.084816,            0.024843,                   0,             0.66837,              0.3782,             0.58139,             0.26752,            0.066228,            0.016576,                   0,            0.078465,           0.0014651,           0.0014651
                  12,            0.086712,            0.025484,                   0,             0.87872,             0.45422,             0.70338,             0.30915,            0.065836,            0.016552,                   0,             0.07651,             0.00151,             0.00151
                  13,             0.08137,            0.022817,                   0,              0.8591,              0.4375,             0.69538,             0.31806,             0.06568,            0.016394,                   0,            0.074542,           0.0015417,           0.0015417
                  14,            0.087228,            0.021934,                   0,              0.8591,              0.4375,             0.69538,             0.31806,             0.06568,            0.016394,                   0,             0.07256,           0.0015602,           0.0015602
                  15,            0.086031,            0.028941,                   0,             0.78163,              0.4375,             0.71978,             0.31076,            0.065908,            0.016252,                   0,            0.070566,           0.0015655,           0.0015655
                  16,            0.080358,            0.018712,                   0,             0.74953,                 0.5,              0.7826,             0.32647,            0.064878,            0.016181,                   0,            0.068558,           0.0015576,           0.0015576
                  17,            0.073639,            0.024137,                   0,             0.74953,                 0.5,              0.7826,             0.32647,            0.064878,            0.016181,                   0,            0.066536,           0.0015365,           0.0015365
                  18,            0.080962,            0.022492,                   0,             0.68137,             0.53583,             0.71123,             0.30858,            0.063014,            0.016071,                   0,            0.064502,           0.0015022,           0.0015022
                  19,            0.085285,            0.028957,                   0,             0.68137,             0.53583,             0.71123,             0.30858,            0.063014,            0.016071,                   0,            0.062455,           0.0014547,           0.0014547
                  20,             0.08099,            0.023015,                   0,             0.55925,                 0.5,             0.54703,             0.22241,            0.060059,            0.016034,                   0,            0.060394,            0.001394,            0.001394
                  21,            0.075695,            0.026284,                   0,             0.55925,                 0.5,             0.54703,             0.22241,            0.060059,            0.016034,                   0,             0.05832,           0.0013201,           0.0013201
                  22,            0.077784,            0.024879,                   0,             0.59678,             0.37047,             0.54723,              0.1707,            0.056974,            0.015992,                   0,            0.056233,            0.001233,            0.001233
                  23,            0.079944,            0.023374,                   0,             0.59678,             0.37047,             0.54723,              0.1707,            0.056974,            0.015992,                   0,            0.054133,           0.0011327,           0.0011327
                  24,             0.07184,            0.024971,                   0,             0.69098,              0.4375,             0.56633,             0.16055,             0.05491,            0.015983,                   0,            0.052019,           0.0010192,           0.0010192
                  25,            0.074667,            0.022524,                   0,             0.69098,              0.4375,             0.56633,             0.16055,             0.05491,            0.015983,                   0,            0.049892,           0.0008925,           0.0008925
                  26,            0.080363,            0.024534,                   0,             0.69098,              0.4375,             0.56633,             0.16055,             0.05491,            0.015983,                   0,            0.047753,           0.0007526,           0.0007526
                  27,            0.074605,            0.022137,                   0,             0.81029,             0.26929,              0.5594,             0.17923,            0.054282,              0.0161,                   0,              0.0456,           0.0005995,           0.0005995
                  28,            0.080464,            0.024633,                   0,             0.81029,             0.26929,              0.5594,             0.17923,            0.054282,              0.0161,                   0,            0.043433,           0.0004332,           0.0004332
                  29,             0.07732,            0.025594,                   0,             0.75114,              0.1875,             0.51646,             0.17788,            0.053603,            0.016191,                   0,            0.041254,           0.0002537,           0.0002537
