               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  56,            0.037292,            0.012967,           0.0079849,              0.7844,             0.87609,             0.89661,             0.56443,            0.034179,           0.0059934,           0.0036729,           0.0086388,           0.0086388,           0.0086388
                  57,            0.037902,            0.012961,           0.0085148,             0.83408,             0.90822,             0.92337,             0.59596,            0.030835,           0.0058362,           0.0035469,            0.008614,            0.008614,            0.008614
                  58,            0.038767,            0.012849,           0.0091462,             0.79891,             0.89168,             0.92478,             0.58605,            0.030291,            0.005877,            0.003496,           0.0085893,           0.0085893,           0.0085893
                  59,            0.032993,            0.012601,           0.0075366,              0.8109,             0.84398,             0.87945,             0.58525,            0.031128,           0.0057439,           0.0032766,           0.0085645,           0.0085645,           0.0085645
                  60,            0.037057,            0.013094,           0.0075508,             0.75581,             0.81497,             0.86438,             0.55163,             0.03339,           0.0057401,           0.0033067,           0.0085398,           0.0085398,           0.0085398
                  61,            0.034044,            0.011738,           0.0085661,             0.76456,             0.92774,             0.93103,             0.58856,              0.0285,           0.0057257,            0.003268,            0.008515,            0.008515,            0.008515
                  62,            0.034838,            0.012529,           0.0077845,             0.76888,             0.93748,             0.90963,             0.58916,            0.029296,           0.0058853,           0.0030397,           0.0084903,           0.0084903,           0.0084903
                  63,            0.036184,            0.010471,           0.0075258,             0.77395,             0.92983,             0.90171,             0.62326,            0.028305,           0.0058275,           0.0030077,           0.0084655,           0.0084655,           0.0084655
                  64,            0.034481,            0.013283,           0.0073189,             0.71073,             0.97143,              0.9028,             0.58077,            0.027189,           0.0058475,           0.0030723,           0.0084408,           0.0084408,           0.0084408
                  65,            0.036237,            0.012239,           0.0080037,             0.72375,             0.91493,             0.88914,             0.59766,            0.036462,           0.0058083,           0.0031766,            0.008416,            0.008416,            0.008416
                  66,            0.036579,             0.01318,           0.0062903,             0.67792,             0.92443,             0.85909,             0.55501,            0.038243,           0.0058532,           0.0032016,           0.0083913,           0.0083913,           0.0083913
                  67,            0.036251,            0.011197,           0.0070361,             0.79118,             0.94229,             0.89335,             0.61277,            0.030005,           0.0057881,           0.0033632,           0.0083665,           0.0083665,           0.0083665
                  68,            0.036552,            0.012266,           0.0072443,             0.74621,             0.93096,             0.87129,             0.58259,            0.030795,           0.0058427,           0.0035299,           0.0083418,           0.0083418,           0.0083418
                  69,            0.035627,            0.012326,           0.0073832,             0.80061,             0.88949,              0.9002,             0.61688,            0.030433,           0.0055804,           0.0037823,            0.008317,            0.008317,            0.008317
                  70,            0.037104,            0.011556,           0.0071221,              0.7854,             0.93618,             0.91667,             0.60523,             0.02852,           0.0054169,           0.0035295,           0.0082922,           0.0082922,           0.0082922
                  71,            0.035715,            0.011586,           0.0077602,             0.77695,             0.94558,             0.92757,             0.62053,            0.028111,           0.0053966,           0.0033137,           0.0082675,           0.0082675,           0.0082675
                  72,            0.035673,             0.01221,            0.005942,             0.72878,             0.93155,             0.91327,             0.54824,             0.02916,           0.0054991,           0.0031518,           0.0082428,           0.0082428,           0.0082428
                  73,            0.035677,            0.011937,           0.0071234,             0.69355,             0.95826,             0.89577,             0.58146,            0.026838,           0.0055273,           0.0030863,            0.008218,            0.008218,            0.008218
                  74,            0.037139,             0.01249,           0.0065552,             0.69127,             0.89913,             0.88673,             0.49392,            0.031144,           0.0054082,           0.0031117,           0.0081932,           0.0081932,           0.0081932
                  75,            0.033793,            0.013454,           0.0071162,             0.75309,              0.9667,             0.92666,             0.57858,            0.027199,           0.0054224,           0.0030819,           0.0081685,           0.0081685,           0.0081685
                  76,            0.033094,            0.012037,           0.0072241,             0.79602,              0.9481,             0.93212,             0.65952,             0.02536,            0.005272,           0.0030162,           0.0081437,           0.0081437,           0.0081437
                  77,            0.032942,            0.011581,           0.0054565,             0.71408,             0.98279,             0.89799,             0.56992,             0.02916,           0.0052891,           0.0029164,            0.008119,            0.008119,            0.008119
                  78,            0.035877,             0.01159,           0.0050545,             0.79538,             0.89608,             0.90993,              0.5675,            0.027683,           0.0053491,           0.0029151,           0.0080942,           0.0080942,           0.0080942
                  79,            0.033083,            0.012504,           0.0061781,             0.79039,             0.98356,             0.92332,             0.65059,            0.024121,           0.0053158,           0.0028867,           0.0080695,           0.0080695,           0.0080695
                  80,            0.031906,            0.011712,           0.0077436,             0.77147,             0.98915,             0.92795,             0.65013,            0.025239,           0.0053098,           0.0028063,           0.0080447,           0.0080447,           0.0080447
                  81,            0.031614,            0.011276,           0.0062785,             0.70333,             0.97901,             0.88694,             0.63223,            0.024637,           0.0053414,           0.0027718,             0.00802,             0.00802,             0.00802
                  82,             0.03711,            0.011982,           0.0057646,              0.7073,             0.98815,             0.89738,             0.58741,            0.027526,           0.0053581,           0.0026109,           0.0079953,           0.0079953,           0.0079953
                  83,            0.033383,             0.01186,           0.0053309,              0.7512,             0.99478,             0.94068,             0.67638,            0.025816,            0.005275,           0.0024012,           0.0079705,           0.0079705,           0.0079705
                  84,            0.033675,             0.01177,           0.0054661,             0.72714,             0.99043,             0.92199,             0.65113,            0.025807,            0.005279,           0.0022392,           0.0079457,           0.0079457,           0.0079457
                  85,            0.032352,            0.012428,           0.0045538,              0.7425,             0.99113,             0.92427,             0.59034,            0.028947,           0.0052715,           0.0021331,            0.007921,            0.007921,            0.007921
                  86,            0.032537,            0.012006,           0.0048638,             0.73053,             0.99422,             0.94759,             0.63401,            0.026612,           0.0053617,           0.0021557,           0.0078963,           0.0078963,           0.0078963
                  87,            0.034941,            0.010648,           0.0075577,             0.77323,             0.94082,             0.92561,             0.60211,            0.026922,           0.0053211,           0.0022428,           0.0078715,           0.0078715,           0.0078715
                  88,            0.029582,            0.012257,           0.0047895,             0.76548,                   1,             0.93771,             0.62541,            0.025017,           0.0053127,            0.002345,           0.0078467,           0.0078467,           0.0078467
                  89,             0.03128,            0.012244,           0.0059121,             0.80538,             0.99231,              0.9457,             0.66537,            0.022101,            0.005303,           0.0023421,            0.007822,            0.007822,            0.007822
                  90,            0.030862,            0.012796,           0.0050119,             0.76574,             0.99793,             0.93012,              0.6097,            0.026361,           0.0053697,           0.0024188,           0.0077973,           0.0077973,           0.0077973
                  91,            0.032668,            0.011559,           0.0058936,             0.82048,             0.97922,              0.9298,             0.62991,            0.028279,           0.0053259,           0.0024787,           0.0077725,           0.0077725,           0.0077725
                  92,            0.034071,            0.011498,           0.0057127,             0.80065,             0.98181,             0.93087,             0.62912,            0.025107,           0.0052799,           0.0024233,           0.0077478,           0.0077478,           0.0077478
                  93,            0.033662,            0.011442,           0.0056481,             0.81265,             0.98151,             0.93431,             0.69167,            0.023313,           0.0053072,           0.0023696,            0.007723,            0.007723,            0.007723
                  94,            0.031806,            0.011711,           0.0043681,             0.82259,             0.92807,             0.93269,             0.67494,            0.023382,           0.0052805,           0.0023286,           0.0076983,           0.0076983,           0.0076983
                  95,            0.032801,            0.012123,           0.0052205,             0.79479,             0.95427,             0.92741,              0.6305,            0.026616,            0.005305,           0.0022989,           0.0076735,           0.0076735,           0.0076735
                  96,            0.030802,            0.012265,           0.0047429,              0.8099,             0.97737,             0.93081,             0.67251,            0.023649,           0.0053148,           0.0022883,           0.0076488,           0.0076488,           0.0076488
                  97,             0.03047,             0.01146,           0.0048086,             0.79114,             0.96828,             0.93405,             0.65611,            0.024263,           0.0052887,           0.0023304,            0.007624,            0.007624,            0.007624
                  98,            0.033608,            0.011029,           0.0040828,             0.81162,             0.97357,             0.93605,             0.61954,            0.025005,           0.0052456,             0.00234,           0.0075993,           0.0075993,           0.0075993
                  99,             0.03044,            0.011187,           0.0037984,              0.8148,             0.86586,             0.92239,             0.61826,            0.026551,             0.00529,           0.0023141,           0.0075745,           0.0075745,           0.0075745
                 100,            0.031715,            0.011852,           0.0045508,             0.80517,             0.86846,             0.89646,             0.57421,            0.024754,           0.0053363,           0.0022977,           0.0075498,           0.0075498,           0.0075498
                 101,             0.03182,            0.011795,           0.0045772,             0.86052,             0.89179,             0.93052,              0.5922,            0.025013,           0.0053237,           0.0024078,            0.007525,            0.007525,            0.007525
                 102,            0.030101,            0.011266,            0.004066,             0.80835,             0.88668,             0.91088,             0.63702,            0.025667,           0.0053364,            0.002684,           0.0075003,           0.0075003,           0.0075003
                 103,            0.031462,            0.010417,           0.0058379,              0.7998,             0.89589,             0.89689,             0.64644,            0.022684,           0.0053409,           0.0027239,           0.0074755,           0.0074755,           0.0074755
                 104,            0.029307,            0.012571,            0.004859,             0.80521,             0.93206,             0.91652,             0.66474,            0.024325,           0.0053091,           0.0027844,           0.0074507,           0.0074507,           0.0074507
                 105,            0.031551,           0.0098262,           0.0041206,             0.83037,             0.94101,             0.93797,             0.66339,            0.023261,           0.0053173,           0.0027382,            0.007426,            0.007426,            0.007426
                 106,            0.033646,            0.011552,           0.0056191,             0.83324,             0.94991,             0.93597,              0.6537,            0.024144,           0.0052915,           0.0028176,           0.0074013,           0.0074013,           0.0074013
                 107,            0.030274,            0.011778,           0.0043417,              0.7856,             0.96606,             0.93526,             0.61956,            0.024526,           0.0052306,           0.0027972,           0.0073765,           0.0073765,           0.0073765
                 108,            0.029419,           0.0098284,           0.0040783,             0.79579,             0.96166,             0.93264,              0.6813,            0.023109,           0.0052605,           0.0027796,           0.0073517,           0.0073517,           0.0073517
                 109,            0.031869,            0.010728,           0.0055323,             0.79803,             0.96263,             0.93353,             0.69992,            0.024534,           0.0052421,           0.0028104,            0.007327,            0.007327,            0.007327
                 110,            0.030419,            0.010549,           0.0048865,             0.79796,             0.97106,             0.94025,             0.65633,            0.024649,            0.005213,           0.0027283,           0.0073023,           0.0073023,           0.0073023
                 111,            0.030992,            0.011364,           0.0046103,             0.80203,             0.97169,             0.94591,             0.69105,            0.022814,           0.0052195,           0.0026746,           0.0072775,           0.0072775,           0.0072775
                 112,            0.029159,            0.010753,           0.0044324,             0.77035,             0.97572,             0.93277,             0.68982,             0.02385,           0.0051758,           0.0025106,           0.0072527,           0.0072527,           0.0072527
                 113,            0.032574,            0.011103,           0.0059206,             0.77975,               0.979,             0.94398,             0.69607,            0.023442,           0.0051196,            0.002439,            0.007228,            0.007228,            0.007228
                 114,            0.031639,            0.010422,           0.0039118,             0.72667,             0.98328,             0.90998,             0.62766,            0.023823,           0.0051361,           0.0023202,           0.0072033,           0.0072033,           0.0072033
                 115,             0.03095,            0.011325,           0.0052898,              0.8384,             0.93863,             0.94356,             0.67675,            0.022392,           0.0050412,           0.0022638,           0.0071785,           0.0071785,           0.0071785
                 116,            0.030819,            0.011502,           0.0050278,              0.8195,             0.94648,             0.94622,             0.67691,            0.024662,           0.0050934,           0.0022873,           0.0071538,           0.0071538,           0.0071538
                 117,            0.029226,            0.010299,           0.0038481,              0.7836,             0.94925,             0.93999,             0.66956,             0.02298,           0.0051682,           0.0022305,            0.007129,            0.007129,            0.007129
                 118,             0.02762,            0.010749,           0.0035112,             0.80237,             0.95804,             0.94527,              0.6549,            0.022989,           0.0053298,           0.0022848,           0.0071042,           0.0071042,           0.0071042
                 119,            0.029909,            0.011097,           0.0046632,             0.80658,             0.94866,             0.94506,             0.65745,            0.022161,           0.0052949,           0.0022562,           0.0070795,           0.0070795,           0.0070795
                 120,            0.029279,            0.011544,           0.0039681,              0.7943,             0.97351,             0.94564,             0.69238,            0.021807,           0.0051964,           0.0022184,           0.0070547,           0.0070547,           0.0070547
                 121,             0.02908,             0.01106,           0.0031054,             0.78473,             0.98275,             0.94758,             0.70668,            0.021646,           0.0052711,            0.002186,             0.00703,             0.00703,             0.00703
                 122,            0.034239,            0.010613,            0.003607,             0.81601,             0.91482,             0.94654,             0.63363,             0.02553,           0.0053318,           0.0021223,           0.0070053,           0.0070053,           0.0070053
                 123,            0.031139,             0.01008,           0.0031919,             0.77504,                   1,             0.95094,             0.62328,            0.026015,           0.0052635,           0.0021131,           0.0069805,           0.0069805,           0.0069805
                 124,            0.031285,            0.011156,           0.0052045,             0.76236,                   1,             0.94654,             0.67201,            0.022894,           0.0051857,           0.0020948,           0.0069558,           0.0069558,           0.0069558
                 125,             0.02831,            0.010915,           0.0042442,             0.77007,                   1,             0.95156,             0.69142,            0.021458,           0.0051373,           0.0020528,            0.006931,            0.006931,            0.006931
                 126,            0.028754,            0.011512,           0.0041626,             0.80507,             0.95604,             0.95102,             0.69922,             0.02247,           0.0051242,           0.0019728,           0.0069063,           0.0069063,           0.0069063
                 127,            0.028974,            0.011142,           0.0038584,             0.80441,             0.96535,             0.94656,             0.70894,            0.022201,            0.005056,           0.0019692,           0.0068815,           0.0068815,           0.0068815
                 128,            0.028263,             0.01039,           0.0040934,             0.81728,             0.93391,             0.94808,             0.68881,            0.022975,           0.0050791,           0.0019971,           0.0068568,           0.0068568,           0.0068568
                 129,            0.029679,            0.011618,           0.0051105,              0.8035,             0.96608,             0.94662,             0.69759,            0.021242,           0.0050759,           0.0020577,            0.006832,            0.006832,            0.006832
                 130,            0.029281,            0.010853,           0.0044406,             0.79633,             0.97661,             0.94683,             0.64768,            0.023099,           0.0051494,            0.002188,           0.0068073,           0.0068073,           0.0068073
                 131,            0.027672,            0.011135,           0.0039802,              0.7974,             0.97703,             0.94369,             0.68476,            0.022094,            0.004958,           0.0021414,           0.0067825,           0.0067825,           0.0067825
                 132,            0.027024,            0.010821,           0.0061018,             0.78986,             0.97594,             0.94126,             0.68601,            0.021844,           0.0049846,           0.0020583,           0.0067577,           0.0067577,           0.0067577
                 133,            0.027436,            0.010711,           0.0039233,             0.78519,             0.98205,              0.9403,             0.68308,            0.022159,           0.0049182,           0.0020175,            0.006733,            0.006733,            0.006733
                 134,            0.027707,            0.010319,           0.0037707,             0.80606,             0.93577,             0.93817,             0.68561,            0.022119,           0.0048278,           0.0020164,           0.0067082,           0.0067082,           0.0067082
                 135,            0.028966,            0.011666,           0.0045596,             0.82002,             0.95905,             0.94502,             0.68011,            0.023414,             0.00486,           0.0020354,           0.0066835,           0.0066835,           0.0066835
                 136,            0.029421,            0.011219,           0.0047454,              0.8179,             0.97068,             0.95076,             0.67794,            0.022435,           0.0047945,           0.0020422,           0.0066587,           0.0066587,           0.0066587
                 137,              0.0279,             0.01111,           0.0040547,             0.82019,             0.97186,              0.9555,             0.69916,            0.021346,           0.0047356,           0.0020388,            0.006634,            0.006634,            0.006634
                 138,            0.028909,            0.010567,           0.0040172,             0.79701,              0.9719,             0.95433,             0.69177,            0.021932,           0.0047365,           0.0020701,           0.0066092,           0.0066092,           0.0066092
                 139,             0.02731,            0.010955,           0.0046727,             0.80879,             0.97715,             0.95784,             0.67323,            0.019846,            0.004662,            0.002127,           0.0065845,           0.0065845,           0.0065845
                 140,            0.028855,            0.010925,           0.0038177,             0.80121,              0.9952,              0.9578,             0.69714,            0.021512,           0.0047114,           0.0021237,           0.0065598,           0.0065598,           0.0065598
                 141,            0.028598,            0.010574,           0.0044844,             0.79916,             0.99613,             0.95913,             0.65341,            0.023003,           0.0047824,           0.0020887,            0.006535,            0.006535,            0.006535
                 142,            0.028226,            0.010359,            0.003902,             0.79642,             0.96832,              0.9546,             0.65027,             0.02291,           0.0048474,           0.0020738,           0.0065102,           0.0065102,           0.0065102
                 143,            0.025901,            0.010385,           0.0038734,             0.82284,             0.94277,             0.95822,             0.70364,            0.021534,           0.0048626,           0.0020553,           0.0064855,           0.0064855,           0.0064855
                 144,             0.02617,            0.010942,           0.0045899,             0.82346,             0.95964,             0.96069,             0.70648,            0.020665,           0.0048024,           0.0019866,           0.0064608,           0.0064608,           0.0064608
                 145,            0.027369,            0.011723,           0.0030332,             0.81535,             0.96216,             0.96046,             0.72522,            0.021415,            0.004828,           0.0019503,            0.006436,            0.006436,            0.006436
                 146,             0.02849,           0.0096536,           0.0024011,             0.81799,             0.95842,             0.95822,             0.66522,            0.022301,           0.0049159,           0.0018967,           0.0064112,           0.0064112,           0.0064112
                 147,            0.026075,           0.0092605,           0.0029039,             0.79679,             0.97857,             0.95741,             0.71757,            0.021821,           0.0049367,            0.001862,           0.0063865,           0.0063865,           0.0063865
                 148,            0.028143,              0.0112,           0.0040873,             0.79583,             0.97887,             0.95654,             0.72173,            0.020392,           0.0049101,           0.0018436,           0.0063618,           0.0063618,           0.0063618
                 149,            0.029223,            0.010754,           0.0038468,             0.76693,             0.99533,              0.9477,             0.66627,            0.022362,           0.0049259,           0.0018268,            0.006337,            0.006337,            0.006337
                 150,            0.028857,           0.0093722,           0.0032785,             0.80373,             0.98167,             0.95789,             0.70023,            0.021545,           0.0049068,           0.0017992,           0.0063122,           0.0063122,           0.0063122
                 151,            0.026395,            0.010942,           0.0027172,             0.80554,             0.97534,             0.95462,             0.68485,            0.018882,           0.0049218,           0.0017964,           0.0062875,           0.0062875,           0.0062875
                 152,            0.025041,            0.010302,           0.0033891,             0.82097,             0.93281,             0.95052,              0.6777,            0.020292,           0.0049326,           0.0017887,           0.0062628,           0.0062628,           0.0062628
                 153,            0.025614,           0.0099244,           0.0037639,             0.84241,             0.94677,             0.95634,             0.72227,            0.018864,           0.0049186,           0.0017661,            0.006238,            0.006238,            0.006238
                 154,            0.027626,           0.0099116,           0.0038921,              0.8175,             0.96464,             0.95746,             0.72169,            0.019195,           0.0048667,           0.0017315,           0.0062132,           0.0062132,           0.0062132
                 155,            0.024248,           0.0098805,            0.003108,             0.81552,             0.96206,             0.95785,               0.696,            0.020147,           0.0048668,           0.0017137,           0.0061885,           0.0061885,           0.0061885
                 156,            0.026659,           0.0091783,           0.0038225,             0.79468,              0.9933,             0.95854,             0.73481,            0.018728,           0.0048743,           0.0017061,           0.0061637,           0.0061637,           0.0061637
                 157,            0.025522,           0.0096699,           0.0030027,             0.79061,             0.99211,              0.9582,             0.69838,            0.020459,           0.0048723,           0.0016886,            0.006139,            0.006139,            0.006139
