               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.13131,            0.016714,                   0,          0.00016461,            0.049383,           8.657e-05,          2.7762e-05,             0.12391,            0.012785,                   0,               0.082,               0.002,               0.002
                   1,             0.12055,            0.015658,                   0,          0.00034979,             0.10494,          0.00019658,          4.9784e-05,             0.10961,            0.012154,                   0,            0.063084,           0.0040838,           0.0040838
                   2,              0.1123,            0.014649,                   0,           0.0008642,             0.25926,          0.00061704,          0.00015531,              0.1006,            0.012139,                   0,            0.044151,           0.0061509,           0.0061509
                   3,             0.10502,            0.015455,                   0,           0.0032972,             0.74074,           0.0058896,           0.0014236,            0.095352,            0.011292,                   0,            0.025201,           0.0082014,           0.0082014
                   4,            0.096422,             0.01467,                   0,            0.063076,            0.030864,             0.02353,            0.004663,            0.087555,            0.011114,                   0,           0.0098416,           0.0098416,           0.0098416
                   5,            0.090363,            0.014564,                   0,            0.059571,             0.20489,            0.047903,           0.0092414,            0.079441,            0.011155,                   0,           0.0098416,           0.0098416,           0.0098416
                   6,            0.082656,            0.015517,                   0,             0.16367,              0.3642,              0.1321,            0.036189,            0.079302,            0.010878,                   0,            0.009802,            0.009802,            0.009802
                   7,            0.077478,            0.016415,                   0,             0.17734,             0.41385,             0.16005,            0.062047,            0.070756,            0.011919,                   0,           0.0097624,           0.0097624,           0.0097624
                   8,            0.078148,            0.016604,                   0,             0.18113,             0.52469,             0.15649,            0.050774,            0.061053,            0.012948,                   0,           0.0097228,           0.0097228,           0.0097228
                   9,            0.071358,            0.017239,                   0,             0.12945,             0.48148,             0.12043,            0.051335,            0.060774,            0.012708,                   0,           0.0096832,           0.0096832,           0.0096832
                  10,            0.067331,             0.01801,                   0,             0.12841,             0.51235,             0.12111,            0.044894,            0.058569,            0.012563,                   0,           0.0096436,           0.0096436,           0.0096436
                  11,             0.06065,             0.01831,                   0,             0.16796,             0.44444,             0.15682,            0.071777,            0.056674,            0.013306,                   0,            0.009604,            0.009604,            0.009604
                  12,            0.059723,            0.017958,                   0,             0.10034,             0.45679,             0.10138,            0.042917,            0.055975,            0.012839,                   0,           0.0095644,           0.0095644,           0.0095644
                  13,             0.05715,            0.016369,                   0,            0.093127,             0.62346,            0.093254,            0.041719,            0.050629,            0.012842,                   0,           0.0095248,           0.0095248,           0.0095248
                  14,             0.05322,            0.017774,                   0,             0.20804,             0.68519,             0.20888,             0.11252,            0.044531,            0.013035,                   0,           0.0094852,           0.0094852,           0.0094852
                  15,            0.053711,            0.017497,                   0,             0.20718,             0.70978,              0.2142,            0.089684,             0.04792,            0.012634,                   0,           0.0094456,           0.0094456,           0.0094456
                  16,            0.052218,             0.01792,                   0,             0.19524,             0.75309,             0.20699,            0.089273,            0.047432,             0.01226,                   0,            0.009406,            0.009406,            0.009406
                  17,            0.055226,            0.016431,                   0,             0.21576,             0.78292,             0.23348,            0.084959,            0.052926,            0.011561,                   0,           0.0093664,           0.0093664,           0.0093664
                  18,            0.055676,            0.014852,                   0,             0.22709,             0.79012,             0.24504,             0.13781,            0.038663,            0.013097,                   0,           0.0093268,           0.0093268,           0.0093268
                  19,            0.048855,            0.017034,                   0,             0.16306,             0.69753,              0.1697,            0.071276,            0.042996,            0.012275,                   0,           0.0092872,           0.0092872,           0.0092872
                  20,            0.047768,             0.01575,                   0,             0.20354,             0.71605,             0.21551,             0.11096,            0.038733,            0.012489,                   0,           0.0092476,           0.0092476,           0.0092476
                  21,            0.049027,            0.017129,                   0,             0.21918,              0.7963,             0.23088,              0.1388,            0.035846,            0.012437,                   0,            0.009208,            0.009208,            0.009208
                  22,            0.044173,            0.017693,                   0,             0.20766,             0.71605,             0.22378,             0.10914,             0.03987,            0.011901,                   0,           0.0091684,           0.0091684,           0.0091684
                  23,            0.050324,             0.01571,                   0,             0.23151,             0.83309,             0.22976,             0.14281,            0.035745,             0.01215,                   0,           0.0091288,           0.0091288,           0.0091288
                  24,            0.046022,            0.016204,                   0,             0.23228,              0.7863,             0.22744,             0.14145,            0.038331,            0.011747,                   0,           0.0090892,           0.0090892,           0.0090892
