               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12056,             0.01891,                   0,           0.0010417,              0.3125,           0.0011755,          0.00027695,             0.13155,            0.012686,                   0,              0.0991,              0.0001,              0.0001
                   1,             0.12139,            0.016924,                   0,           0.0010417,              0.3125,          0.00090651,          0.00024337,             0.12805,            0.012837,                   0,            0.097294,          0.00029406,          0.00029406
                   2,             0.12504,            0.017362,                   0,             0.00125,               0.375,             0.00148,          0.00032864,             0.12214,            0.013145,                   0,             0.09548,           0.0004802,           0.0004802
                   3,             0.11855,            0.019136,                   0,           0.0024123,              0.5625,           0.0046172,          0.00078292,             0.11008,            0.013571,                   0,            0.093658,          0.00065842,          0.00065842
                   4,             0.11343,            0.019204,                   0,             0.11356,              0.0625,            0.029027,           0.0051104,            0.095841,            0.014014,                   0,            0.091829,          0.00082872,          0.00082872
                   5,             0.11086,            0.017843,                   0,             0.18412,              0.1875,             0.05982,            0.019727,            0.085391,            0.014478,                   0,            0.089991,           0.0009911,           0.0009911
                   6,             0.10405,            0.025227,                   0,             0.27217,                0.25,             0.21187,            0.074638,            0.077181,            0.015131,                   0,            0.088146,           0.0011456,           0.0011456
                   7,             0.10567,            0.019677,                   0,              0.4153,             0.31089,              0.3237,            0.099451,            0.074149,            0.015613,                   0,            0.086292,           0.0012921,           0.0012921
                   8,            0.096764,             0.01837,                   0,             0.46385,              0.3253,             0.40052,             0.20593,            0.069494,            0.016338,                   0,            0.084431,           0.0014307,           0.0014307
                   9,            0.089588,            0.025592,                   0,             0.63607,               0.375,              0.5289,             0.23181,            0.066932,            0.016488,                   0,            0.082561,           0.0015614,           0.0015614
                  10,             0.09209,            0.021462,                   0,             0.75432,             0.38472,             0.55151,              0.2543,            0.065218,            0.016543,                   0,            0.080684,           0.0016842,           0.0016842
                  11,            0.083907,            0.024927,                   0,             0.75432,             0.38472,             0.55151,              0.2543,            0.065218,            0.016543,                   0,            0.078799,           0.0017991,           0.0017991
                  12,             0.08583,            0.025576,                   0,             0.88857,             0.49855,             0.64299,             0.27526,            0.064882,            0.016473,                   0,            0.076906,            0.001906,            0.001906
                  13,            0.080222,            0.022876,                   0,             0.62919,               0.375,             0.67074,             0.27901,            0.065316,            0.016029,                   0,            0.075005,            0.002005,            0.002005
                  14,            0.085315,            0.021971,                   0,             0.62919,               0.375,             0.67074,             0.27901,            0.065316,            0.016029,                   0,            0.073096,           0.0020961,           0.0020961
                  15,             0.08452,            0.028985,                   0,             0.68245,             0.53848,             0.62574,             0.23959,            0.065733,             0.01579,                   0,            0.071179,           0.0021793,           0.0021793
                  16,            0.078209,            0.018793,                   0,             0.56962,              0.6875,             0.60251,             0.24272,            0.063665,            0.015822,                   0,            0.069255,           0.0022546,           0.0022546
                  17,            0.071585,            0.024178,                   0,             0.56962,              0.6875,             0.60251,             0.24272,            0.063665,            0.015822,                   0,            0.067322,           0.0023219,           0.0023219
                  18,            0.078017,            0.022736,                   0,             0.57491,             0.50761,             0.64312,             0.30777,            0.059624,            0.015958,                   0,            0.065381,           0.0023813,           0.0023813
                  19,            0.082825,            0.029101,                   0,             0.57491,             0.50761,             0.64312,             0.30777,            0.059624,            0.015958,                   0,            0.063433,           0.0024328,           0.0024328
                  20,            0.078284,            0.023206,                   0,             0.47475,               0.375,             0.56132,             0.24983,            0.056406,            0.015791,                   0,            0.061476,           0.0024764,           0.0024764
                  21,              0.0732,            0.026174,                   0,             0.47475,               0.375,             0.56132,             0.24983,            0.056406,            0.015791,                   0,            0.059512,           0.0025121,           0.0025121
                  22,            0.073679,            0.025141,                   0,             0.46845,              0.4375,             0.57693,             0.22347,             0.05601,            0.015091,                   0,             0.05754,           0.0025398,           0.0025398
                  23,            0.076244,            0.023215,                   0,             0.46845,              0.4375,             0.57693,             0.22347,             0.05601,            0.015091,                   0,             0.05556,           0.0025596,           0.0025596
                  24,            0.070794,            0.024318,                   0,             0.57908,              0.5625,             0.75296,             0.30437,            0.051098,            0.015491,                   0,            0.053572,           0.0025715,           0.0025715
                  25,            0.073257,            0.022217,                   0,             0.57908,              0.5625,             0.75296,             0.30437,            0.051098,            0.015491,                   0,            0.051576,           0.0025755,           0.0025755
                  26,            0.075019,            0.024384,                   0,             0.57908,              0.5625,             0.75296,             0.30437,            0.051098,            0.015491,                   0,            0.049572,           0.0025716,           0.0025716
                  27,            0.069745,            0.021704,                   0,             0.52714,              0.6875,             0.69482,             0.25625,            0.050905,            0.015235,                   0,             0.04756,           0.0025597,           0.0025597
                  28,            0.074688,            0.024285,                   0,             0.52714,              0.6875,             0.69482,             0.25625,            0.050905,            0.015235,                   0,             0.04554,           0.0025399,           0.0025399
                  29,            0.071497,            0.025467,                   0,             0.52297,              0.8125,             0.66792,             0.32823,            0.049699,            0.015156,                   0,            0.043512,           0.0025122,           0.0025122
                  30,            0.067835,            0.030006,                   0,             0.52297,              0.8125,             0.66792,             0.32823,            0.049699,            0.015156,                   0,            0.041477,           0.0024766,           0.0024766
                  31,            0.071319,            0.025815,                   0,             0.52297,              0.8125,             0.66792,             0.32823,            0.049699,            0.015156,                   0,            0.039433,           0.0024331,           0.0024331
                  32,            0.069399,            0.028975,                   0,             0.61564,              0.6875,             0.74919,             0.36629,             0.04979,            0.014903,                   0,            0.037382,           0.0023816,           0.0023816
                  33,               0.068,            0.024313,                   0,             0.61564,              0.6875,             0.74919,             0.36629,             0.04979,            0.014903,                   0,            0.035322,           0.0023222,           0.0023222
                  34,            0.066239,            0.024826,                   0,             0.61564,              0.6875,             0.74919,             0.36629,             0.04979,            0.014903,                   0,            0.033255,           0.0022549,           0.0022549
                  35,            0.065473,            0.027318,                   0,             0.69385,             0.70909,             0.80466,             0.39687,            0.050011,            0.014492,                   0,             0.03118,           0.0021797,           0.0021797
