               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  30,            0.029463,            0.017817,                   0,             0.29103,             0.78395,             0.36316,             0.24845,            0.027084,            0.013886,                   0,            0.009043,            0.009043,            0.009043
                  31,            0.030567,            0.017878,                   0,             0.29731,             0.69753,             0.36654,              0.2571,            0.026685,            0.013966,                   0,             0.00901,             0.00901,             0.00901
                  32,            0.028127,             0.01879,                   0,             0.28055,               0.816,             0.36493,             0.23919,            0.024374,            0.014254,                   0,            0.008977,            0.008977,            0.008977
                  33,            0.028359,             0.01811,                   0,             0.28111,             0.83333,             0.39188,             0.28166,            0.023743,            0.013865,                   0,            0.008944,            0.008944,            0.008944
                  34,            0.030138,             0.01932,                   0,             0.30901,             0.79503,             0.38391,              0.2802,            0.022365,            0.013855,                   0,            0.008911,            0.008911,            0.008911
                  35,            0.024656,            0.017358,                   0,             0.30453,             0.77035,             0.39805,             0.23586,            0.031557,            0.013038,                   0,            0.008878,            0.008878,            0.008878
                  36,            0.029587,            0.018413,                   0,             0.32361,             0.80922,             0.41847,             0.30777,            0.020995,            0.013563,                   0,            0.008845,            0.008845,            0.008845
                  37,            0.025293,            0.017382,                   0,             0.30291,             0.82716,             0.40185,             0.29246,            0.020579,            0.013547,                   0,            0.008812,            0.008812,            0.008812
                  38,            0.023906,            0.018036,                   0,             0.31985,              0.7037,             0.41712,             0.29628,            0.019939,            0.013848,                   0,            0.008779,            0.008779,            0.008779
                  39,             0.02736,             0.01706,                   0,             0.33676,             0.79012,              0.4402,             0.29166,            0.024523,            0.013123,                   0,            0.008746,            0.008746,            0.008746
                  40,            0.027427,            0.018616,                   0,             0.38329,              0.7716,             0.48434,             0.36125,            0.019918,            0.013163,                   0,            0.008713,            0.008713,            0.008713
                  41,            0.030358,            0.017828,                   0,             0.36004,              0.7037,             0.48942,             0.34186,            0.025006,            0.013449,                   0,             0.00868,             0.00868,             0.00868
                  42,            0.029503,            0.017262,                   0,              0.4221,              0.7259,             0.48383,             0.34631,            0.021869,            0.013426,                   0,            0.008647,            0.008647,            0.008647
                  43,            0.024249,             0.01669,                   0,             0.37754,             0.78395,             0.48741,             0.37138,            0.019835,             0.01314,                   0,            0.008614,            0.008614,            0.008614
                  44,            0.025688,            0.017439,                   0,             0.41044,             0.78213,             0.50029,              0.3798,            0.019938,            0.012812,                   0,            0.008581,            0.008581,            0.008581
                  45,            0.028392,            0.016103,                   0,             0.45274,             0.77111,             0.50847,             0.40009,            0.017445,            0.013063,                   0,            0.008548,            0.008548,            0.008548
                  46,            0.022368,            0.018687,                   0,             0.40742,             0.73421,             0.54629,             0.42958,             0.01739,            0.012982,                   0,            0.008515,            0.008515,            0.008515
                  47,             0.02267,            0.016635,                   0,             0.47041,              0.7716,             0.54415,             0.39689,             0.02232,            0.012024,                   0,            0.008482,            0.008482,            0.008482
                  48,            0.025356,            0.017674,                   0,              0.4822,             0.69136,              0.5336,             0.39935,            0.019013,            0.013049,                   0,            0.008449,            0.008449,            0.008449
                  49,            0.023676,            0.016907,                   0,             0.42663,             0.79918,             0.51479,             0.39503,            0.018909,            0.012204,                   0,            0.008416,            0.008416,            0.008416
                  50,            0.025812,            0.015556,                   0,              0.4142,             0.81481,             0.51323,             0.36951,            0.021167,            0.012068,                   0,            0.008383,            0.008383,            0.008383
                  51,            0.022743,            0.016907,                   0,             0.40305,             0.75309,             0.46922,             0.36935,            0.016612,            0.013484,                   0,             0.00835,             0.00835,             0.00835
                  52,            0.024117,            0.018071,                   0,             0.46109,             0.74997,             0.54143,             0.39934,            0.019972,            0.012123,                   0,            0.008317,            0.008317,            0.008317
                  53,            0.026377,            0.017349,                   0,             0.45244,              0.7963,             0.53515,             0.40639,            0.016304,            0.011997,                   0,            0.008284,            0.008284,            0.008284
                  54,            0.021173,            0.017102,                   0,             0.49284,             0.78395,             0.56258,             0.37439,             0.02384,            0.011425,                   0,            0.008251,            0.008251,            0.008251
                  55,            0.025747,            0.016807,                   0,             0.51433,             0.82099,             0.57845,             0.39113,            0.025082,            0.011826,                   0,            0.008218,            0.008218,            0.008218
                  56,            0.025332,            0.016209,                   0,             0.46875,             0.82243,             0.59094,             0.44991,            0.019458,            0.011403,                   0,            0.008185,            0.008185,            0.008185
                  57,            0.023072,            0.015719,                   0,             0.46423,             0.81481,             0.59017,             0.44348,            0.019914,            0.011364,                   0,            0.008152,            0.008152,            0.008152
                  58,            0.025455,            0.016844,                   0,             0.46924,             0.82953,             0.59418,             0.46799,             0.01823,            0.011489,                   0,            0.008119,            0.008119,            0.008119
                  59,            0.020676,            0.016521,                   0,             0.51342,             0.82716,             0.61706,             0.46989,            0.020175,            0.010829,                   0,            0.008086,            0.008086,            0.008086
                  60,            0.024609,            0.015202,                   0,             0.53358,             0.78395,             0.62722,             0.49668,             0.01659,             0.01118,                   0,            0.008053,            0.008053,            0.008053
                  61,            0.025696,            0.016797,                   0,             0.54681,             0.80864,             0.63344,              0.4996,            0.016629,            0.010926,                   0,             0.00802,             0.00802,             0.00802
                  62,            0.022723,            0.014777,                   0,             0.53752,             0.83333,             0.62956,             0.47411,            0.018924,               0.011,                   0,            0.007987,            0.007987,            0.007987
                  63,            0.024173,             0.01527,                   0,             0.50522,             0.85802,             0.61084,             0.41819,            0.022387,              0.0114,                   0,            0.007954,            0.007954,            0.007954
                  64,            0.025138,            0.015543,                   0,             0.56657,             0.83112,             0.64652,             0.50805,            0.016867,            0.010836,                   0,            0.007921,            0.007921,            0.007921
                  65,            0.020168,             0.01508,                   0,             0.52709,             0.89506,             0.63039,             0.50369,            0.016642,            0.011138,                   0,            0.007888,            0.007888,            0.007888
                  66,            0.022449,            0.015568,                   0,             0.53484,             0.85185,             0.64616,             0.50059,            0.017328,            0.010893,                   0,            0.007855,            0.007855,            0.007855
                  67,            0.022887,            0.014527,                   0,             0.50985,             0.87037,             0.63097,             0.47965,            0.018077,            0.011071,                   0,            0.007822,            0.007822,            0.007822
                  68,            0.024107,            0.014419,                   0,             0.55015,             0.75926,             0.62314,             0.48595,            0.018618,            0.010973,                   0,            0.007789,            0.007789,            0.007789
                  69,            0.024158,            0.015347,                   0,             0.52115,             0.88009,             0.63742,             0.50988,            0.015348,            0.010629,                   0,            0.007756,            0.007756,            0.007756
                  70,            0.019914,            0.014421,                   0,             0.52743,             0.83333,             0.65392,             0.49092,            0.018262,            0.010519,                   0,            0.007723,            0.007723,            0.007723
                  71,            0.023116,            0.013928,                   0,             0.52734,             0.82716,             0.63143,             0.50083,             0.01626,            0.011737,                   0,             0.00769,             0.00769,             0.00769
                  72,            0.022013,            0.013804,                   0,             0.53294,             0.80864,             0.64003,             0.51313,            0.016875,            0.010614,                   0,            0.007657,            0.007657,            0.007657
                  73,            0.024361,            0.013894,                   0,             0.53168,             0.84568,             0.65899,             0.52682,            0.016356,            0.010375,                   0,            0.007624,            0.007624,            0.007624
                  74,            0.023997,            0.014169,                   0,              0.5793,             0.77778,             0.69046,             0.54553,            0.015978,            0.010308,                   0,            0.007591,            0.007591,            0.007591
                  75,            0.020274,            0.014835,                   0,             0.53506,             0.88272,             0.68564,             0.44653,            0.020269,            0.010416,                   0,            0.007558,            0.007558,            0.007558
                  76,            0.022529,            0.016184,                   0,             0.54232,             0.88272,             0.68616,             0.56272,            0.015082,            0.010308,                   0,            0.007525,            0.007525,            0.007525
                  77,            0.019736,            0.015557,                   0,             0.58172,             0.87565,             0.70037,             0.55573,            0.016383,            0.010131,                   0,            0.007492,            0.007492,            0.007492
                  78,             0.02262,            0.014635,                   0,             0.58549,              0.8642,             0.69543,             0.53044,              0.0164,            0.010164,                   0,            0.007459,            0.007459,            0.007459
                  79,            0.022438,            0.014643,                   0,             0.57657,             0.94444,             0.70167,             0.52906,            0.018558,            0.010246,                   0,            0.007426,            0.007426,            0.007426
                  80,            0.020436,            0.014392,                   0,             0.56524,             0.88272,             0.71062,             0.55682,            0.019228,            0.010076,                   0,            0.007393,            0.007393,            0.007393
                  81,            0.020206,            0.015861,                   0,              0.5705,             0.90194,             0.70973,             0.55095,            0.018146,            0.009821,                   0,             0.00736,             0.00736,             0.00736
                  82,            0.022633,            0.013757,                   0,             0.58383,             0.91358,              0.7319,              0.5975,            0.016294,           0.0096615,                   0,            0.007327,            0.007327,            0.007327
                  83,            0.018756,            0.013299,                   0,             0.59229,             0.87037,             0.72927,             0.58906,            0.016902,            0.009408,                   0,            0.007294,            0.007294,            0.007294
                  84,            0.020521,            0.014283,                   0,             0.59879,             0.91358,             0.72881,             0.57118,              0.0178,           0.0094943,                   0,            0.007261,            0.007261,            0.007261
                  85,             0.02092,            0.014339,                   0,             0.57037,              0.9321,              0.7242,             0.51072,            0.021287,           0.0097477,                   0,            0.007228,            0.007228,            0.007228
                  86,            0.021875,            0.014005,                   0,             0.56836,             0.87783,              0.6843,              0.4967,            0.019112,           0.0095994,                   0,            0.007195,            0.007195,            0.007195
                  87,            0.022619,            0.014039,                   0,             0.59892,              0.8757,             0.71095,             0.57756,            0.015364,             0.00977,                   0,            0.007162,            0.007162,            0.007162
                  88,            0.019288,            0.013141,                   0,             0.61067,             0.83951,                0.73,             0.56452,            0.015966,           0.0097246,                   0,            0.007129,            0.007129,            0.007129
                  89,            0.018961,            0.014448,                   0,             0.62421,             0.80864,              0.7267,             0.58655,            0.016039,           0.0095262,                   0,            0.007096,            0.007096,            0.007096
                  90,             0.02066,            0.013083,                   0,             0.59582,             0.92818,             0.73196,             0.55016,            0.015846,           0.0092669,                   0,            0.007063,            0.007063,            0.007063
                  91,            0.018304,            0.013685,                   0,             0.60436,             0.90123,             0.74796,              0.6089,            0.014548,           0.0093034,                   0,             0.00703,             0.00703,             0.00703
                  92,            0.019344,            0.013425,                   0,             0.59319,             0.93608,             0.76004,             0.59158,            0.015651,           0.0092693,                   0,            0.006997,            0.006997,            0.006997
                  93,            0.019993,            0.012963,                   0,             0.59059,             0.89506,             0.74268,             0.59336,            0.015592,           0.0093271,                   0,            0.006964,            0.006964,            0.006964
                  94,            0.018315,            0.012715,                   0,              0.6128,             0.92593,             0.75079,             0.59531,             0.01576,           0.0091514,                   0,            0.006931,            0.006931,            0.006931
                  95,            0.019366,            0.013221,                   0,             0.60088,             0.90741,             0.72875,             0.58462,            0.016792,           0.0092394,                   0,            0.006898,            0.006898,            0.006898
                  96,            0.020184,            0.012462,                   0,              0.6141,             0.91358,             0.71027,             0.58779,            0.016993,           0.0092558,                   0,            0.006865,            0.006865,            0.006865
                  97,            0.021651,            0.012624,                   0,             0.61544,             0.90885,             0.72467,             0.54926,            0.020419,           0.0091294,                   0,            0.006832,            0.006832,            0.006832
                  98,            0.022675,            0.013096,                   0,             0.60561,             0.92593,             0.72191,             0.58523,            0.015086,           0.0092122,                   0,            0.006799,            0.006799,            0.006799
                  99,            0.018698,            0.013304,                   0,              0.5919,             0.96296,             0.69672,              0.5434,            0.016538,           0.0093528,                   0,            0.006766,            0.006766,            0.006766
                 100,            0.020944,            0.012308,                   0,             0.62026,             0.95679,             0.71719,              0.5726,            0.015517,           0.0089883,                   0,            0.006733,            0.006733,            0.006733
                 101,            0.022515,            0.013692,                   0,             0.57976,              0.9321,             0.69837,             0.58143,            0.014385,           0.0092881,                   0,              0.0067,              0.0067,              0.0067
                 102,            0.017639,            0.012769,                   0,             0.58248,              0.9321,             0.70365,             0.57464,            0.015709,           0.0091845,                   0,            0.006667,            0.006667,            0.006667
                 103,            0.020258,            0.011576,                   0,             0.57118,             0.95378,             0.72174,             0.56744,            0.016242,           0.0093874,                   0,            0.006634,            0.006634,            0.006634
                 104,            0.020538,            0.012969,                   0,             0.59026,             0.94261,             0.70797,             0.58974,            0.013332,           0.0089847,                   0,            0.006601,            0.006601,            0.006601
                 105,            0.020264,            0.011993,                   0,             0.60548,             0.94444,             0.71681,             0.53236,            0.018782,           0.0095536,                   0,            0.006568,            0.006568,            0.006568
                 106,             0.02353,            0.013525,                   0,              0.6109,              0.9304,             0.69794,             0.58031,            0.013847,           0.0089197,                   0,            0.006535,            0.006535,            0.006535
                 107,            0.019613,            0.012733,                   0,              0.5871,             0.95679,             0.72607,             0.59163,            0.015042,           0.0089353,                   0,            0.006502,            0.006502,            0.006502
                 108,            0.020644,            0.012809,                   0,             0.59682,             0.95062,             0.72158,             0.56939,            0.015301,           0.0091634,                   0,            0.006469,            0.006469,            0.006469
                 109,            0.019708,            0.011381,                   0,             0.57611,             0.95679,             0.72038,             0.57303,            0.014992,           0.0091666,                   0,            0.006436,            0.006436,            0.006436
                 110,            0.018326,            0.013664,                   0,             0.57813,             0.96436,             0.72029,              0.5461,            0.019497,           0.0092111,                   0,            0.006403,            0.006403,            0.006403
                 111,            0.019917,            0.011251,                   0,             0.57782,             0.98148,             0.73895,             0.60652,            0.015346,           0.0088852,                   0,             0.00637,             0.00637,             0.00637
                 112,              0.0183,            0.012112,                   0,              0.5921,             0.95875,              0.7603,             0.60857,            0.016442,           0.0089262,                   0,            0.006337,            0.006337,            0.006337
                 113,            0.018835,            0.012616,                   0,              0.5878,             0.95948,             0.74846,             0.62304,            0.014204,           0.0088398,                   0,            0.006304,            0.006304,            0.006304
                 114,            0.018746,            0.013456,                   0,             0.59413,              0.9488,             0.75443,             0.61003,            0.016176,           0.0087832,                   0,            0.006271,            0.006271,            0.006271
                 115,            0.018415,              0.0129,                   0,              0.5913,             0.93775,              0.7374,             0.60574,            0.015286,           0.0089217,                   0,            0.006238,            0.006238,            0.006238
                 116,            0.019243,            0.012587,                   0,             0.60308,             0.95679,             0.72667,             0.56625,            0.016867,           0.0090687,                   0,            0.006205,            0.006205,            0.006205
                 117,            0.020204,            0.013633,                   0,             0.58943,             0.94825,             0.74245,             0.60605,            0.014329,           0.0088618,                   0,            0.006172,            0.006172,            0.006172
                 118,            0.016716,            0.013613,                   0,             0.60208,             0.94334,             0.75004,              0.6237,            0.014002,           0.0089262,                   0,            0.006139,            0.006139,            0.006139
                 119,            0.016855,            0.013182,                   0,             0.61889,             0.96296,             0.76027,             0.62504,            0.013716,           0.0085623,                   0,            0.006106,            0.006106,            0.006106
                 120,            0.017489,            0.013251,                   0,              0.6046,             0.99109,              0.7519,             0.61948,            0.014576,           0.0085567,                   0,            0.006073,            0.006073,            0.006073
                 121,            0.017879,            0.011421,                   0,             0.61754,             0.95062,             0.73952,             0.58252,            0.015225,           0.0085025,                   0,             0.00604,             0.00604,             0.00604
                 122,            0.019694,            0.011171,                   0,             0.62855,             0.94011,             0.74896,             0.62291,             0.01373,           0.0084686,                   0,            0.006007,            0.006007,            0.006007
                 123,             0.01752,            0.012032,                   0,             0.60992,             0.95679,             0.75022,             0.63025,            0.013668,           0.0085561,                   0,            0.005974,            0.005974,            0.005974
                 124,            0.017386,            0.011879,                   0,             0.61987,             0.95062,             0.75198,             0.63707,            0.013278,            0.008519,                   0,            0.005941,            0.005941,            0.005941
                 125,            0.017325,             0.01276,                   0,             0.61781,             0.94444,             0.75894,             0.64528,            0.012889,           0.0084683,                   0,            0.005908,            0.005908,            0.005908
                 126,            0.017956,            0.011221,                   0,              0.6058,             0.96762,             0.77626,             0.65766,            0.013188,           0.0085969,                   0,            0.005875,            0.005875,            0.005875
                 127,            0.016697,            0.012586,                   0,             0.58912,             0.95062,             0.76022,             0.62915,            0.014115,           0.0086283,                   0,            0.005842,            0.005842,            0.005842
                 128,            0.016914,            0.010624,                   0,             0.60324,              0.9573,             0.77089,             0.65534,            0.012918,           0.0085512,                   0,            0.005809,            0.005809,            0.005809
                 129,             0.01727,            0.012244,                   0,             0.61338,             0.93827,              0.7595,             0.63951,            0.013011,           0.0085035,                   0,            0.005776,            0.005776,            0.005776
                 130,            0.019573,            0.012873,                   0,              0.6066,             0.95679,             0.76688,              0.6465,            0.012739,           0.0085858,                   0,            0.005743,            0.005743,            0.005743
                 131,            0.015244,            0.011452,                   0,             0.60871,             0.94107,             0.77808,             0.66212,            0.012505,           0.0085568,                   0,             0.00571,             0.00571,             0.00571
                 132,            0.016383,            0.011816,                   0,             0.60015,             0.97531,             0.76435,             0.65332,            0.012688,           0.0088711,                   0,            0.005677,            0.005677,            0.005677
                 133,            0.018009,            0.011528,                   0,             0.60879,             0.97531,             0.77098,              0.6395,            0.014918,           0.0087772,                   0,            0.005644,            0.005644,            0.005644
                 134,            0.016333,            0.012248,                   0,             0.59864,             0.97531,             0.73551,             0.62013,            0.014225,           0.0090262,                   0,            0.005611,            0.005611,            0.005611
                 135,            0.017728,            0.011971,                   0,             0.60362,             0.96296,             0.75362,             0.64054,            0.012433,           0.0085728,                   0,            0.005578,            0.005578,            0.005578
                 136,             0.01683,            0.011832,                   0,              0.6004,             0.97384,             0.74447,             0.62674,            0.013985,           0.0087297,                   0,            0.005545,            0.005545,            0.005545
                 137,            0.017543,            0.010932,                   0,             0.60282,             0.99311,             0.74856,             0.62017,            0.014664,           0.0086238,                   0,            0.005512,            0.005512,            0.005512
                 138,            0.018825,            0.011979,                   0,             0.60725,             0.96296,              0.7586,             0.65249,            0.012369,           0.0088028,                   0,            0.005479,            0.005479,            0.005479
                 139,            0.015976,            0.011474,                   0,             0.60645,             0.98148,             0.76112,              0.6562,            0.012446,           0.0088527,                   0,            0.005446,            0.005446,            0.005446
                 140,            0.014259,            0.011227,                   0,             0.62876,             0.96296,             0.76157,             0.64101,            0.012517,           0.0086489,                   0,            0.005413,            0.005413,            0.005413
                 141,             0.01498,            0.012457,                   0,             0.61737,              0.9661,             0.77044,             0.62907,            0.014323,           0.0086754,                   0,             0.00538,             0.00538,             0.00538
                 142,            0.015991,            0.011133,                   0,             0.61365,             0.97531,             0.76912,             0.61378,             0.01451,           0.0083287,                   0,            0.005347,            0.005347,            0.005347
                 143,            0.017951,            0.011884,                   0,             0.60509,             0.99309,             0.76615,               0.628,            0.013696,           0.0082685,                   0,            0.005314,            0.005314,            0.005314
                 144,            0.015569,            0.010654,                   0,             0.60797,             0.96914,             0.75232,             0.60069,            0.014336,           0.0083198,                   0,            0.005281,            0.005281,            0.005281
                 145,            0.017223,            0.011026,                   0,             0.61252,             0.96914,             0.76253,             0.63442,            0.013917,           0.0082829,                   0,            0.005248,            0.005248,            0.005248
                 146,            0.017785,            0.012367,                   0,              0.6065,             0.99383,             0.75844,             0.64424,            0.012668,           0.0083047,                   0,            0.005215,            0.005215,            0.005215
                 147,            0.015874,            0.012398,                   0,             0.60913,             0.99086,             0.75392,             0.64258,            0.011665,           0.0082802,                   0,            0.005182,            0.005182,            0.005182
                 148,            0.015554,            0.012414,                   0,             0.61333,             0.98893,             0.75431,             0.64087,            0.012462,           0.0082113,                   0,            0.005149,            0.005149,            0.005149
                 149,            0.016659,            0.012492,                   0,             0.61907,             0.99316,             0.77112,             0.65798,            0.012041,           0.0081601,                   0,            0.005116,            0.005116,            0.005116
                 150,            0.015646,            0.012834,                   0,             0.61148,             0.98765,             0.78105,             0.66938,            0.011713,           0.0080589,                   0,            0.005083,            0.005083,            0.005083
                 151,            0.016382,            0.012173,                   0,              0.6135,                   1,             0.78032,             0.66498,            0.011582,            0.007978,                   0,             0.00505,             0.00505,             0.00505
                 152,            0.015084,            0.012153,                   0,             0.61938,                   1,             0.77982,             0.66161,            0.012546,           0.0079518,                   0,            0.005017,            0.005017,            0.005017
                 153,            0.016396,            0.010586,                   0,             0.62012,             0.99383,             0.77275,             0.65716,            0.012825,           0.0078598,                   0,            0.004984,            0.004984,            0.004984
                 154,            0.018127,             0.01255,                   0,             0.63335,             0.97531,             0.78827,             0.65658,            0.012449,           0.0079745,                   0,            0.004951,            0.004951,            0.004951
                 155,            0.015291,            0.011794,                   0,             0.61458,             0.96914,             0.80533,             0.68735,            0.011229,           0.0078953,                   0,            0.004918,            0.004918,            0.004918
                 156,             0.01499,            0.010782,                   0,             0.61966,             0.97553,             0.80614,             0.67949,            0.011933,           0.0078558,                   0,            0.004885,            0.004885,            0.004885
                 157,            0.017101,            0.011741,                   0,             0.62065,             0.97965,             0.80125,             0.67871,            0.012062,           0.0079128,                   0,            0.004852,            0.004852,            0.004852
                 158,            0.014761,            0.011182,                   0,             0.60902,             0.98148,             0.79094,             0.69079,            0.011106,           0.0080559,                   0,            0.004819,            0.004819,            0.004819
                 159,            0.014496,            0.011224,                   0,             0.64103,             0.93699,             0.80674,             0.68845,            0.012165,           0.0079719,                   0,            0.004786,            0.004786,            0.004786
                 160,            0.015365,            0.011816,                   0,             0.63748,             0.96296,             0.80265,             0.70198,            0.011474,           0.0079084,                   0,            0.004753,            0.004753,            0.004753
                 161,            0.015852,            0.011605,                   0,             0.64192,             0.96272,             0.79838,             0.65922,            0.013459,           0.0079113,                   0,             0.00472,             0.00472,             0.00472
                 162,            0.016295,            0.011932,                   0,             0.63762,             0.95679,             0.78856,             0.68159,             0.01129,           0.0078826,                   0,            0.004687,            0.004687,            0.004687
                 163,            0.014053,            0.012305,                   0,             0.64412,             0.93827,             0.77869,             0.68074,            0.010907,           0.0078956,                   0,            0.004654,            0.004654,            0.004654
                 164,            0.014616,            0.010422,                   0,             0.64931,             0.91975,             0.78483,             0.67981,            0.012167,           0.0079994,                   0,            0.004621,            0.004621,            0.004621
                 165,            0.015643,            0.011688,                   0,             0.63176,             0.95062,             0.76784,             0.66654,            0.011571,            0.008011,                   0,            0.004588,            0.004588,            0.004588
                 166,            0.013511,            0.010272,                   0,             0.64574,              0.9339,             0.76462,             0.66255,            0.011435,           0.0080215,                   0,            0.004555,            0.004555,            0.004555
                 167,            0.014788,            0.011213,                   0,             0.64397,              0.9321,             0.76437,              0.6647,            0.011235,           0.0079891,                   0,            0.004522,            0.004522,            0.004522
                 168,            0.015306,            0.012124,                   0,             0.62541,             0.97531,              0.7817,             0.68758,            0.010997,           0.0078552,                   0,            0.004489,            0.004489,            0.004489
                 169,            0.014519,            0.011134,                   0,             0.62312,             0.98998,             0.79623,             0.67462,             0.01223,           0.0078657,                   0,            0.004456,            0.004456,            0.004456
                 170,            0.016543,             0.01064,                   0,             0.62438,             0.98148,             0.79332,             0.67242,            0.012154,           0.0078041,                   0,            0.004423,            0.004423,            0.004423
                 171,            0.014562,            0.010529,                   0,             0.63015,             0.96914,             0.79532,             0.67713,            0.011406,           0.0078147,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.015938,            0.010736,                   0,              0.6261,             0.98148,             0.79507,             0.67853,             0.01177,           0.0078092,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.016436,            0.011489,                   0,             0.63034,             0.97891,             0.79747,             0.68802,             0.01127,           0.0078331,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.014247,            0.011414,                   0,             0.61286,                   1,             0.78953,             0.67976,             0.01119,           0.0079449,                   0,            0.004291,            0.004291,            0.004291
