               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.11626,            0.016844,                   0,          0.00044444,             0.13333,          0.00038097,          9.6663e-05,             0.11074,            0.013727,                   0,              0.0919,              0.0009,              0.0009
                   1,             0.10516,            0.018324,                   0,           0.0011778,             0.35333,           0.0012185,           0.0003052,            0.096982,            0.015365,                   0,            0.082891,           0.0018906,           0.0018906
                   2,            0.095866,            0.021974,                   0,           0.0021111,             0.63333,           0.0066428,           0.0014539,            0.084391,            0.016612,                   0,            0.073871,           0.0028713,           0.0028713
                   3,            0.084327,            0.022306,                   0,            0.073562,             0.23333,            0.058883,            0.014646,            0.072817,            0.017369,                   0,            0.064842,           0.0038421,           0.0038421
                   4,            0.072475,            0.021976,                   0,            0.041229,             0.38667,            0.033538,           0.0092171,            0.069081,            0.016788,                   0,            0.055803,            0.004803,            0.004803
                   5,            0.068064,            0.022338,                   0,             0.04974,             0.11333,            0.038838,            0.010769,            0.069874,            0.015303,                   0,            0.046754,            0.005754,            0.005754
                   6,             0.06544,            0.020992,                   0,            0.022173,             0.54667,            0.024745,           0.0072144,            0.079283,             0.01373,                   0,            0.037695,           0.0066951,           0.0066951
                   7,            0.067434,             0.01987,                   0,           0.0033962,                   1,            0.036026,            0.010531,            0.067645,             0.01456,                   0,            0.028626,           0.0076263,           0.0076263
                   8,            0.060454,            0.020884,                   0,            0.086155,             0.14667,            0.077628,            0.026248,             0.05473,            0.015732,                   0,            0.019548,           0.0085476,           0.0085476
                   9,             0.05622,            0.020725,                   0,             0.16409,                0.34,             0.13895,             0.07175,            0.056243,            0.015546,                   0,            0.010459,            0.009459,            0.009459
                  10,            0.059631,            0.021472,                   0,             0.17644,             0.38667,             0.15136,            0.046278,            0.058876,            0.014633,                   0,            0.009505,            0.009505,            0.009505
                  11,             0.05377,            0.019823,                   0,             0.16275,             0.41333,             0.15981,            0.063655,            0.054898,            0.014746,                   0,            0.009505,            0.009505,            0.009505
                  12,            0.054247,            0.020112,                   0,             0.24249,                0.46,             0.23165,            0.060266,            0.056405,             0.01464,                   0,           0.0094555,           0.0094555,           0.0094555
                  13,            0.048034,            0.021842,                   0,             0.25008,             0.42667,             0.25349,             0.12006,            0.047009,            0.014755,                   0,            0.009406,            0.009406,            0.009406
                  14,            0.050004,            0.019001,                   0,             0.25635,                0.52,             0.26063,             0.10526,            0.057406,            0.013025,                   0,           0.0093565,           0.0093565,           0.0093565
                  15,            0.051323,            0.019821,                   0,             0.24634,             0.75333,              0.2888,             0.15915,            0.040436,            0.014082,                   0,            0.009307,            0.009307,            0.009307
                  16,            0.043864,            0.019385,                   0,             0.25315,             0.85333,             0.31046,             0.13818,            0.041627,            0.013425,                   0,           0.0092575,           0.0092575,           0.0092575
                  17,            0.041845,            0.017419,                   0,             0.27579,             0.76162,             0.33573,             0.18327,            0.040096,            0.012836,                   0,            0.009208,            0.009208,            0.009208
                  18,            0.043128,            0.017775,                   0,             0.29118,             0.87333,             0.35127,             0.18295,            0.041651,            0.012676,                   0,           0.0091585,           0.0091585,           0.0091585
                  19,            0.042911,            0.016708,                   0,             0.30268,                0.84,             0.41178,              0.2729,             0.03449,            0.012674,                   0,            0.009109,            0.009109,            0.009109
                  20,            0.042189,            0.015727,                   0,             0.38245,             0.41333,             0.38513,             0.17753,            0.034654,            0.012686,                   0,           0.0090595,           0.0090595,           0.0090595
                  21,            0.039442,            0.014798,                   0,             0.35676,                0.72,             0.43295,             0.28396,            0.035725,            0.012051,                   0,             0.00901,             0.00901,             0.00901
                  22,            0.041404,            0.016263,                   0,             0.31125,             0.77333,             0.37709,              0.1848,            0.035595,            0.011966,                   0,           0.0089605,           0.0089605,           0.0089605
                  23,            0.040667,            0.016397,                   0,             0.34527,                 0.8,             0.41594,             0.22888,            0.031659,            0.011916,                   0,            0.008911,            0.008911,            0.008911
                  24,             0.03738,            0.015738,                   0,              0.3729,             0.74667,              0.4504,             0.27652,            0.033256,            0.011397,                   0,           0.0088615,           0.0088615,           0.0088615
                  25,            0.035954,            0.014891,                   0,             0.43479,             0.69333,             0.51164,             0.33532,            0.027956,            0.011594,                   0,            0.008812,            0.008812,            0.008812
                  26,            0.034904,            0.015363,                   0,             0.40864,             0.80159,             0.52249,             0.25391,            0.032478,            0.011176,                   0,           0.0087625,           0.0087625,           0.0087625
                  27,            0.035739,            0.015041,                   0,             0.44699,             0.73333,             0.57335,             0.42047,            0.029371,             0.01096,                   0,            0.008713,            0.008713,            0.008713
                  28,            0.033365,            0.014431,                   0,             0.48245,                 0.7,             0.58049,             0.38185,            0.034261,            0.010586,                   0,           0.0086635,           0.0086635,           0.0086635
                  29,            0.037172,            0.013473,                   0,             0.48268,             0.69333,             0.59631,              0.4242,            0.032066,            0.010386,                   0,            0.008614,            0.008614,            0.008614
                  30,            0.034459,            0.013397,                   0,             0.48997,                0.72,             0.57066,             0.32236,            0.032952,            0.010327,                   0,           0.0085645,           0.0085645,           0.0085645
                  31,            0.034048,            0.013922,                   0,             0.54765,             0.65378,             0.67798,             0.45152,            0.028508,            0.010073,                   0,            0.008515,            0.008515,            0.008515
                  32,            0.031871,            0.013415,                   0,             0.53925,             0.72667,             0.70328,             0.48092,            0.027485,           0.0099407,                   0,           0.0084655,           0.0084655,           0.0084655
                  33,            0.032845,            0.012925,                   0,              0.5945,             0.69333,             0.72368,             0.49841,            0.026364,           0.0096109,                   0,            0.008416,            0.008416,            0.008416
