               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   0,             0.12056,             0.01891,                   0,           0.0010417,              0.3125,           0.0011755,          0.00027695,             0.13155,            0.012686,                   0,              0.0991,              0.0001,              0.0001
                   1,             0.12139,            0.016922,                   0,           0.0010417,              0.3125,          0.00090882,          0.00024387,             0.12807,            0.012844,                   0,            0.097293,          0.00029257,          0.00029257
                   2,             0.12504,            0.017361,                   0,             0.00125,               0.375,           0.0014773,          0.00032796,             0.12225,            0.013142,                   0,            0.095475,          0.00047525,          0.00047525
                   3,             0.11861,            0.019125,                   0,           0.0024156,              0.5625,           0.0046472,          0.00078592,             0.11036,            0.013548,                   0,            0.093648,          0.00064802,          0.00064802
                   4,             0.11359,            0.019181,                   0,             0.11128,              0.0625,            0.028998,             0.00507,            0.096509,            0.013994,                   0,            0.091811,           0.0008109,           0.0008109
                   5,             0.11107,             0.01782,                   0,             0.18361,              0.1875,            0.061653,            0.018233,            0.086022,            0.014465,                   0,            0.089964,          0.00096387,          0.00096387
                   6,             0.10423,            0.025185,                   0,             0.26657,                0.25,             0.18001,            0.051792,            0.077421,              0.0151,                   0,            0.088107,           0.0011069,           0.0011069
                   7,             0.10589,            0.019644,                   0,              0.4108,             0.30559,             0.32231,            0.099411,            0.074322,            0.015576,                   0,             0.08624,           0.0012401,           0.0012401
                   8,            0.097092,            0.018324,                   0,             0.51458,             0.33255,             0.41715,             0.18046,            0.069762,            0.016349,                   0,            0.084363,           0.0013634,           0.0013634
                   9,            0.089973,            0.025512,                   0,             0.64236,               0.375,             0.52568,             0.23324,             0.06726,            0.016486,                   0,            0.082477,           0.0014768,           0.0014768
                  10,            0.092424,            0.021423,                   0,             0.75257,             0.38078,             0.55698,             0.25523,            0.065514,            0.016568,                   0,             0.08058,           0.0015803,           0.0015803
                  11,            0.084159,            0.024934,                   0,             0.75257,             0.38078,             0.55698,             0.25523,            0.065514,            0.016568,                   0,            0.078674,           0.0016738,           0.0016738
                  12,            0.086013,            0.025574,                   0,             0.88655,             0.48947,             0.66007,             0.29159,            0.065024,            0.016534,                   0,            0.076758,           0.0017575,           0.0017575
                  13,            0.080685,            0.022842,                   0,             0.67036,              0.4375,             0.66347,              0.2878,            0.065148,            0.016236,                   0,            0.074831,           0.0018313,           0.0018313
                  14,            0.085869,            0.021966,                   0,             0.67036,              0.4375,             0.66347,              0.2878,            0.065148,            0.016236,                   0,            0.072895,           0.0018952,           0.0018952
                  15,            0.084909,             0.02902,                   0,             0.62037,             0.51134,             0.62048,             0.25022,            0.065548,            0.015995,                   0,            0.070949,           0.0019491,           0.0019491
                  16,              0.0789,            0.018803,                   0,             0.60556,              0.3125,             0.53944,              0.2048,            0.063374,            0.016153,                   0,            0.068993,           0.0019932,           0.0019932
                  17,            0.072363,            0.024156,                   0,             0.60556,              0.3125,             0.53944,              0.2048,            0.063374,            0.016153,                   0,            0.067027,           0.0020274,           0.0020274
                  18,            0.079172,            0.022646,                   0,             0.60392,              0.3125,             0.58425,             0.22165,            0.061266,            0.016051,                   0,            0.065052,           0.0020517,           0.0020517
                  19,             0.08312,            0.029297,                   0,             0.60392,              0.3125,             0.58425,             0.22165,            0.061266,            0.016051,                   0,            0.063066,            0.002066,            0.002066
                  20,            0.080156,            0.023034,                   0,             0.59312,              0.5625,             0.54818,              0.2359,            0.056888,            0.016021,                   0,            0.061071,           0.0020705,           0.0020705
                  21,            0.074156,             0.02636,                   0,             0.59312,              0.5625,             0.54818,              0.2359,            0.056888,            0.016021,                   0,            0.059065,           0.0020651,           0.0020651
                  22,             0.07513,            0.025214,                   0,             0.45788,             0.58131,             0.51099,             0.21085,            0.056808,            0.015392,                   0,             0.05705,           0.0020497,           0.0020497
                  23,            0.076348,            0.023618,                   0,             0.45788,             0.58131,             0.51099,             0.21085,            0.056808,            0.015392,                   0,            0.055025,           0.0020245,           0.0020245
                  24,            0.071539,            0.024593,                   0,             0.46011,             0.42674,              0.5545,             0.20996,            0.053311,            0.015443,                   0,            0.052989,           0.0019894,           0.0019894
                  25,               0.074,            0.022321,                   0,             0.46011,             0.42674,              0.5545,             0.20996,            0.053311,            0.015443,                   0,            0.050944,           0.0019444,           0.0019444
                  26,            0.076135,            0.024766,                   0,             0.46011,             0.42674,              0.5545,             0.20996,            0.053311,            0.015443,                   0,            0.048889,           0.0018894,           0.0018894
                  27,            0.072033,            0.021837,                   0,             0.35062,                 0.5,             0.46817,             0.16783,            0.053185,            0.015307,                   0,            0.046825,           0.0018246,           0.0018246
                  28,            0.077156,             0.02443,                   0,             0.35062,                 0.5,             0.46817,             0.16783,            0.053185,            0.015307,                   0,             0.04475,           0.0017499,           0.0017499
                  29,            0.075015,            0.025442,                   0,             0.35687,             0.41693,             0.44802,             0.18127,            0.052661,             0.01514,                   0,            0.042665,           0.0016653,           0.0016653
